t,curve_x,curve_y,focal_x,focal_y
2.39038,-1.14746,1.92885,-1.13812,1.89723
2.39041,-1.14752,1.92883,-1.13814,1.89727
2.39044,-1.14758,1.92881,-1.13815,1.89732
2.39047,-1.14765,1.9288,-1.13816,1.89736
2.3905,-1.14771,1.92878,-1.13817,1.8974
2.39053,-1.14777,1.92876,-1.13819,1.89744
2.39056,-1.14783,1.92874,-1.1382,1.89748
2.39059,-1.14789,1.92872,-1.13821,1.89752
2.39063,-1.14795,1.9287,-1.13822,1.89756
2.39066,-1.14801,1.92868,-1.13824,1.8976
2.39069,-1.14807,1.92866,-1.13825,1.89764
2.39072,-1.14813,1.92864,-1.13826,1.89768
2.39075,-1.14819,1.92862,-1.13827,1.89772
2.39078,-1.14825,1.9286,-1.13829,1.89776
2.39081,-1.14832,1.92858,-1.1383,1.8978
2.39085,-1.14838,1.92857,-1.13831,1.89784
2.39088,-1.14844,1.92855,-1.13832,1.89787
2.39091,-1.1485,1.92853,-1.13834,1.89791
2.39094,-1.14856,1.92851,-1.13835,1.89794
2.39097,-1.14862,1.92848,-1.13836,1.89798
2.391,-1.14868,1.92846,-1.13837,1.89802
2.39103,-1.14874,1.92844,-1.13838,1.89805
2.39107,-1.1488,1.92842,-1.1384,1.89809
2.3911,-1.14886,1.9284,-1.13841,1.89812
2.39113,-1.14892,1.92838,-1.13842,1.89815
2.39116,-1.14898,1.92836,-1.13843,1.89819
2.39119,-1.14904,1.92834,-1.13844,1.89822
2.39122,-1.1491,1.92832,-1.13845,1.89825
2.39125,-1.14916,1.9283,-1.13846,1.89828
2.39129,-1.14922,1.92828,-1.13848,1.89832
2.39132,-1.14928,1.92826,-1.13849,1.89835
2.39135,-1.14934,1.92823,-1.1385,1.89838
2.39138,-1.1494,1.92821,-1.13851,1.89841
2.39141,-1.14946,1.92819,-1.13852,1.89844
2.39144,-1.14951,1.92817,-1.13853,1.89847
2.39147,-1.14957,1.92815,-1.13854,1.8985
2.39151,-1.14963,1.92812,-1.13855,1.89853
2.39154,-1.14969,1.9281,-1.13856,1.89856
2.39157,-1.14975,1.92808,-1.13858,1.89859
2.3916,-1.14981,1.92806,-1.13859,1.89861
2.39163,-1.14987,1.92803,-1.1386,1.89864
2.39166,-1.14993,1.92801,-1.13861,1.89867
2.39169,-1.14999,1.92799,-1.13862,1.8987
2.39173,-1.15005,1.92797,-1.13863,1.89872
2.39176,-1.1501,1.92794,-1.13864,1.89875
2.39179,-1.15016,1.92792,-1.13865,1.89877
2.39182,-1.15022,1.9279,-1.13866,1.8988
2.39185,-1.15028,1.92787,-1.13867,1.89882
2.39188,-1.15034,1.92785,-1.13868,1.89885
2.39191,-1.1504,1.92783,-1.13869,1.89887
2.39195,-1.15046,1.9278,-1.1387,1.8989
2.39198,-1.15051,1.92778,-1.13871,1.89892
2.39201,-1.15057,1.92776,-1.13872,1.89894
2.39204,-1.15063,1.92773,-1.13873,1.89896
2.39207,-1.15069,1.92771,-1.13873,1.89899
2.3921,-1.15075,1.92768,-1.13874,1.89901
2.39213,-1.1508,1.92766,-1.13875,1.89903
2.39217,-1.15086,1.92763,-1.13876,1.89905
2.3922,-1.15092,1.92761,-1.13877,1.89907
2.39223,-1.15098,1.92759,-1.13878,1.89909
2.39226,-1.15104,1.92756,-1.13879,1.89911
2.39229,-1.15109,1.92754,-1.1388,1.89913
2.39232,-1.15115,1.92751,-1.1388,1.89915
2.39235,-1.15121,1.92749,-1.13881,1.89917
2.39239,-1.15127,1.92746,-1.13882,1.89919
2.39242,-1.15132,1.92743,-1.13883,1.89921
2.39245,-1.15138,1.92741,-1.13884,1.89922
2.39248,-1.15144,1.92738,-1.13884,1.89924
2.39251,-1.1515,1.92736,-1.13885,1.89926
2.39254,-1.15155,1.92733,-1.13886,1.89928
2.39257,-1.15161,1.92731,-1.13887,1.89929
2.39261,-1.15167,1.92728,-1.13887,1.89931
2.39264,-1.15172,1.92725,-1.13888,1.89932
2.39267,-1.15178,1.92723,-1.13889,1.89934
2.3927,-1.15184,1.9272,-1.1389,1.89935
2.39273,-1.15189,1.92718,-1.1389,1.89937
2.39276,-1.15195,1.92715,-1.13891,1.89938
2.39279,-1.15201,1.92712,-1.13892,1.8994
2.39283,-1.15206,1.9271,-1.13892,1.89941
2.39286,-1.15212,1.92707,-1.13893,1.89942
2.39289,-1.15218,1.92704,-1.13893,1.89944
2.39292,-1.15223,1.92701,-1.13894,1.89945
2.39295,-1.15229,1.92699,-1.13895,1.89946
2.39298,-1.15235,1.92696,-1.13895,1.89947
2.39301,-1.1524,1.92693,-1.13896,1.89948
2.39305,-1.15246,1.9269,-1.13896,1.89949
2.39308,-1.15251,1.92688,-1.13897,1.89951
2.39311,-1.15257,1.92685,-1.13897,1.89952
2.39314,-1.15263,1.92682,-1.13898,1.89953
2.39317,-1.15268,1.92679,-1.13898,1.89954
2.3932,-1.15274,1.92677,-1.13899,1.89954
2.39323,-1.15279,1.92674,-1.13899,1.89955
2.39327,-1.15285,1.92671,-1.139,1.89956
2.3933,-1.1529,1.92668,-1.139,1.89957
2.39333,-1.15296,1.92665,-1.139,1.89958
2.39336,-1.15302,1.92662,-1.13901,1.89959
2.39339,-1.15307,1.92659,-1.13901,1.89959
2.39342,-1.15313,1.92657,-1.13902,1.8996
2.39345,-1.15318,1.92654,-1.13902,1.89961
2.39349,-1.15324,1.92651,-1.13902,1.89961
2.39352,-1.15329,1.92648,-1.13903,1.89962
2.39355,-1.15335,1.92645,-1.13903,1.89962
2.39358,-1.1534,1.92642,-1.13903,1.89963
2.39361,-1.15346,1.92639,-1.13903,1.89963
2.39364,-1.15351,1.92636,-1.13904,1.89964
2.39367,-1.15357,1.92633,-1.13904,1.89964
2.39371,-1.15362,1.9263,-1.13904,1.89965
2.39374,-1.15368,1.92627,-1.13904,1.89965
2.39377,-1.15373,1.92624,-1.13904,1.89965
2.3938,-1.15379,1.92621,-1.13905,1.89966
2.39383,-1.15384,1.92618,-1.13905,1.89966
2.39386,-1.15389,1.92615,-1.13905,1.89966
2.39389,-1.15395,1.92612,-1.13905,1.89966
2.39393,-1.154,1.92609,-1.13905,1.89966
2.39396,-1.15406,1.92606,-1.13905,1.89967
2.39399,-1.15411,1.92603,-1.13905,1.89967
2.39402,-1.15417,1.926,-1.13905,1.89967
2.39405,-1.15422,1.92596,-1.13905,1.89967
2.39408,-1.15427,1.92593,-1.13905,1.89967
2.39411,-1.15433,1.9259,-1.13905,1.89967
2.39414,-1.15438,1.92587,-1.13905,1.89967
2.39418,-1.15444,1.92584,-1.13905,1.89966
2.39421,-1.15449,1.92581,-1.13905,1.89966
2.39424,-1.15454,1.92578,-1.13905,1.89966
2.39427,-1.1546,1.92574,-1.13905,1.89966
2.3943,-1.15465,1.92571,-1.13905,1.89966
2.39433,-1.1547,1.92568,-1.13904,1.89965
2.39436,-1.15476,1.92565,-1.13904,1.89965
2.3944,-1.15481,1.92561,-1.13904,1.89965
2.39443,-1.15486,1.92558,-1.13904,1.89964
2.39446,-1.15492,1.92555,-1.13904,1.89964
2.39449,-1.15497,1.92552,-1.13903,1.89964
2.39452,-1.15502,1.92548,-1.13903,1.89963
2.39455,-1.15508,1.92545,-1.13903,1.89963
2.39458,-1.15513,1.92542,-1.13902,1.89962
2.39462,-1.15518,1.92538,-1.13902,1.89962
2.39465,-1.15524,1.92535,-1.13902,1.89961
2.39468,-1.15529,1.92532,-1.13901,1.8996
2.39471,-1.15534,1.92528,-1.13901,1.8996
2.39474,-1.15539,1.92525,-1.139,1.89959
2.39477,-1.15545,1.92522,-1.139,1.89958
2.3948,-1.1555,1.92518,-1.139,1.89958
2.39484,-1.15555,1.92515,-1.13899,1.89957
2.39487,-1.1556,1.92512,-1.13898,1.89956
2.3949,-1.15566,1.92508,-1.13898,1.89955
2.39493,-1.15571,1.92505,-1.13897,1.89954
2.39496,-1.15576,1.92501,-1.13897,1.89953
2.39499,-1.15581,1.92498,-1.13896,1.89952
2.39502,-1.15586,1.92494,-1.13896,1.89951
2.39506,-1.15592,1.92491,-1.13895,1.8995
2.39509,-1.15597,1.92487,-1.13894,1.89949
2.39512,-1.15602,1.92484,-1.13894,1.89948
2.39515,-1.15607,1.9248,-1.13893,1.89947
2.39518,-1.15612,1.92477,-1.13892,1.89946
2.39521,-1.15618,1.92473,-1.13891,1.89945
2.39524,-1.15623,1.9247,-1.1389,1.89944
2.39528,-1.15628,1.92466,-1.1389,1.89943
2.39531,-1.15633,1.92463,-1.13889,1.89942
2.39534,-1.15638,1.92459,-1.13888,1.8994
2.39537,-1.15643,1.92456,-1.13887,1.89939
2.3954,-1.15648,1.92452,-1.13886,1.89938
2.39543,-1.15654,1.92448,-1.13885,1.89936
2.39546,-1.15659,1.92445,-1.13884,1.89935
2.3955,-1.15664,1.92441,-1.13883,1.89934
2.39553,-1.15669,1.92438,-1.13882,1.89932
2.39556,-1.15674,1.92434,-1.13881,1.89931
2.39559,-1.15679,1.9243,-1.1388,1.89929
2.39562,-1.15684,1.92427,-1.13879,1.89928
2.39565,-1.15689,1.92423,-1.13878,1.89926
2.39568,-1.15694,1.92419,-1.13877,1.89925
2.39572,-1.15699,1.92416,-1.13876,1.89923
2.39575,-1.15705,1.92412,-1.13874,1.89921
2.39578,-1.1571,1.92408,-1.13873,1.8992
2.39581,-1.15715,1.92404,-1.13872,1.89918
2.39584,-1.1572,1.92401,-1.13871,1.89916
2.39587,-1.15725,1.92397,-1.13869,1.89915
2.3959,-1.1573,1.92393,-1.13868,1.89913
2.39594,-1.15735,1.92389,-1.13867,1.89911
2.39597,-1.1574,1.92386,-1.13865,1.89909
2.396,-1.15745,1.92382,-1.13864,1.89907
2.39603,-1.1575,1.92378,-1.13862,1.89905
2.39606,-1.15755,1.92374,-1.13861,1.89903
2.39609,-1.1576,1.9237,-1.13859,1.89902
2.39612,-1.15765,1.92366,-1.13858,1.899
2.39616,-1.1577,1.92363,-1.13856,1.89898
2.39619,-1.15775,1.92359,-1.13855,1.89896
2.39622,-1.1578,1.92355,-1.13853,1.89894
2.39625,-1.15785,1.92351,-1.13852,1.89891
2.39628,-1.1579,1.92347,-1.1385,1.89889
2.39631,-1.15794,1.92343,-1.13848,1.89887
2.39634,-1.15799,1.92339,-1.13847,1.89885
2.39638,-1.15804,1.92335,-1.13845,1.89883
2.39641,-1.15809,1.92331,-1.13843,1.89881
2.39644,-1.15814,1.92327,-1.13841,1.89878
2.39647,-1.15819,1.92323,-1.13839,1.89876
2.3965,-1.15824,1.92319,-1.13838,1.89874
2.39653,-1.15829,1.92316,-1.13836,1.89872
2.39656,-1.15834,1.92312,-1.13834,1.89869
2.3966,-1.15839,1.92307,-1.13832,1.89867
2.39663,-1.15844,1.92303,-1.1383,1.89864
2.39666,-1.15848,1.92299,-1.13828,1.89862
2.39669,-1.15853,1.92295,-1.13826,1.8986
2.39672,-1.15858,1.92291,-1.13824,1.89857
2.39675,-1.15863,1.92287,-1.13822,1.89855
2.39678,-1.15868,1.92283,-1.1382,1.89852
2.39682,-1.15873,1.92279,-1.13817,1.8985
2.39685,-1.15878,1.92275,-1.13815,1.89847
2.39688,-1.15882,1.92271,-1.13813,1.89844
2.39691,-1.15887,1.92267,-1.13811,1.89842
2.39694,-1.15892,1.92263,-1.13808,1.89839
2.39697,-1.15897,1.92259,-1.13806,1.89836
2.397,-1.15902,1.92254,-1.13804,1.89834
2.39704,-1.15906,1.9225,-1.13801,1.89831
2.39707,-1.15911,1.92246,-1.13799,1.89828
2.3971,-1.15916,1.92242,-1.13797,1.89825
2.39713,-1.15921,1.92238,-1.13794,1.89823
2.39716,-1.15926,1.92233,-1.13792,1.8982
2.39719,-1.1593,1.92229,-1.13789,1.89817
2.39722,-1.15935,1.92225,-1.13787,1.89814
2.39726,-1.1594,1.92221,-1.13784,1.89811
2.39729,-1.15945,1.92216,-1.13781,1.89808
2.39732,-1.15949,1.92212,-1.13779,1.89805
2.39735,-1.15954,1.92208,-1.13776,1.89802
2.39738,-1.15959,1.92204,-1.13773,1.89799
2.39741,-1.15963,1.92199,-1.13771,1.89796
2.39744,-1.15968,1.92195,-1.13768,1.89793
2.39748,-1.15973,1.92191,-1.13765,1.8979
2.39751,-1.15978,1.92186,-1.13762,1.89787
2.39754,-1.15982,1.92182,-1.13759,1.89784
2.39757,-1.15987,1.92178,-1.13756,1.89781
2.3976,-1.15992,1.92173,-1.13753,1.89778
2.39763,-1.15996,1.92169,-1.1375,1.89774
2.39766,-1.16001,1.92165,-1.13747,1.89771
2.39769,-1.16006,1.9216,-1.13744,1.89768
2.39773,-1.1601,1.92156,-1.13741,1.89765
2.39776,-1.16015,1.92151,-1.13738,1.89761
2.39779,-1.1602,1.92147,-1.13735,1.89758
2.39782,-1.16024,1.92142,-1.13732,1.89755
2.39785,-1.16029,1.92138,-1.13728,1.89751
2.39788,-1.16033,1.92134,-1.13725,1.89748
2.39791,-1.16038,1.92129,-1.13722,1.89745
2.39795,-1.16043,1.92125,-1.13719,1.89741
2.39798,-1.16047,1.9212,-1.13715,1.89738
2.39801,-1.16052,1.92116,-1.13712,1.89734
2.39804,-1.16056,1.92111,-1.13708,1.89731
2.39807,-1.16061,1.92107,-1.13705,1.89727
2.3981,-1.16066,1.92102,-1.13701,1.89724
2.39813,-1.1607,1.92097,-1.13698,1.8972
2.39817,-1.16075,1.92093,-1.13694,1.89717
2.3982,-1.16079,1.92088,-1.13691,1.89713
2.39823,-1.16084,1.92084,-1.13687,1.89709
2.39826,-1.16088,1.92079,-1.13683,1.89706
2.39829,-1.16093,1.92075,-1.1368,1.89702
2.39832,-1.16097,1.9207,-1.13676,1.89698
2.39835,-1.16102,1.92065,-1.13672,1.89695
2.39839,-1.16107,1.92061,-1.13668,1.89691
2.39842,-1.16111,1.92056,-1.13664,1.89687
2.39845,-1.16116,1.92051,-1.1366,1.89683
2.39848,-1.1612,1.92047,-1.13656,1.8968
2.39851,-1.16125,1.92042,-1.13652,1.89676
2.39854,-1.16129,1.92037,-1.13648,1.89672
2.39857,-1.16134,1.92033,-1.13644,1.89668
2.39861,-1.16138,1.92028,-1.1364,1.89664
2.39864,-1.16142,1.92023,-1.13636,1.8966
2.39867,-1.16147,1.92018,-1.13632,1.89656
2.3987,-1.16151,1.92014,-1.13628,1.89652
2.39873,-1.16156,1.92009,-1.13623,1.89648
2.39876,-1.1616,1.92004,-1.13619,1.89644
2.39879,-1.16165,1.91999,-1.13615,1.8964
2.39883,-1.16169,1.91995,-1.1361,1.89636
2.39886,-1.16174,1.9199,-1.13606,1.89632
2.39889,-1.16178,1.91985,-1.13602,1.89628
2.39892,-1.16182,1.9198,-1.13597,1.89624
2.39895,-1.16187,1.91975,-1.13593,1.8962
2.39898,-1.16191,1.9197,-1.13588,1.89616
2.39901,-1.16196,1.91966,-1.13583,1.89612
2.39905,-1.162,1.91961,-1.13579,1.89608
2.39908,-1.16204,1.91956,-1.13574,1.89603
2.39911,-1.16209,1.91951,-1.13569,1.89599
2.39914,-1.16213,1.91946,-1.13565,1.89595
2.39917,-1.16217,1.91941,-1.1356,1.89591
2.3992,-1.16222,1.91936,-1.13555,1.89586
2.39923,-1.16226,1.91931,-1.1355,1.89582
2.39927,-1.1623,1.91926,-1.13545,1.89578
2.3993,-1.16235,1.91921,-1.1354,1.89573
2.39933,-1.16239,1.91916,-1.13535,1.89569
2.39936,-1.16243,1.91911,-1.1353,1.89565
2.39939,-1.16248,1.91906,-1.13525,1.8956
2.39942,-1.16252,1.91901,-1.1352,1.89556
2.39945,-1.16256,1.91896,-1.13515,1.89551
2.39949,-1.16261,1.91891,-1.1351,1.89547
2.39952,-1.16265,1.91886,-1.13504,1.89543
2.39955,-1.16269,1.91881,-1.13499,1.89538
2.39958,-1.16273,1.91876,-1.13494,1.89534
2.39961,-1.16278,1.91871,-1.13488,1.89529
2.39964,-1.16282,1.91866,-1.13483,1.89525
2.39967,-1.16286,1.91861,-1.13477,1.8952
2.39971,-1.1629,1.91856,-1.13472,1.89515
2.39974,-1.16295,1.91851,-1.13466,1.89511
2.39977,-1.16299,1.91846,-1.13461,1.89506
2.3998,-1.16303,1.91841,-1.13455,1.89502
2.39983,-1.16307,1.91835,-1.1345,1.89497
2.39986,-1.16311,1.9183,-1.13444,1.89492
2.39989,-1.16316,1.91825,-1.13438,1.89488
2.39993,-1.1632,1.9182,-1.13432,1.89483
2.39996,-1.16324,1.91815,-1.13426,1.89478
2.39999,-1.16328,1.9181,-1.1342,1.89473
2.40002,-1.16332,1.91804,-1.13415,1.89469
2.40005,-1.16337,1.91799,-1.13409,1.89464
2.40008,-1.16341,1.91794,-1.13403,1.89459
2.40011,-1.16345,1.91789,-1.13396,1.89454
2.40015,-1.16349,1.91783,-1.1339,1.89449
2.40018,-1.16353,1.91778,-1.13384,1.89445
2.40021,-1.16357,1.91773,-1.13378,1.8944
2.40024,-1.16361,1.91768,-1.13372,1.89435
2.40027,-1.16366,1.91762,-1.13366,1.8943
2.4003,-1.1637,1.91757,-1.13359,1.89425
2.40033,-1.16374,1.91752,-1.13353,1.8942
2.40037,-1.16378,1.91746,-1.13346,1.89415
2.4004,-1.16382,1.91741,-1.1334,1.8941
2.40043,-1.16386,1.91736,-1.13333,1.89405
2.40046,-1.1639,1.9173,-1.13327,1.894
2.40049,-1.16394,1.91725,-1.1332,1.89395
2.40052,-1.16398,1.91719,-1.13314,1.8939
2.40055,-1.16402,1.91714,-1.13307,1.89385
2.40059,-1.16407,1.91709,-1.133,1.8938
2.40062,-1.16411,1.91703,-1.13293,1.89375
2.40065,-1.16415,1.91698,-1.13287,1.8937
2.40068,-1.16419,1.91692,-1.1328,1.89365
2.40071,-1.16423,1.91687,-1.13273,1.8936
2.40074,-1.16427,1.91681,-1.13266,1.89354
2.40077,-1.16431,1.91676,-1.13259,1.89349
2.40081,-1.16435,1.91671,-1.13252,1.89344
2.40084,-1.16439,1.91665,-1.13245,1.89339
2.40087,-1.16443,1.9166,-1.13237,1.89334
2.4009,-1.16447,1.91654,-1.1323,1.89329
2.40093,-1.16451,1.91648,-1.13223,1.89323
2.40096,-1.16455,1.91643,-1.13216,1.89318
2.40099,-1.16459,1.91637,-1.13208,1.89313
2.40103,-1.16463,1.91632,-1.13201,1.89308
2.40106,-1.16467,1.91626,-1.13193,1.89302
2.40109,-1.16471,1.91621,-1.13186,1.89297
2.40112,-1.16475,1.91615,-1.13178,1.89292
2.40115,-1.16478,1.9161,-1.13171,1.89286
2.40118,-1.16482,1.91604,-1.13163,1.89281
2.40121,-1.16486,1.91598,-1.13156,1.89276
2.40124,-1.1649,1.91593,-1.13148,1.8927
2.40128,-1.16494,1.91587,-1.1314,1.89265
2.40131,-1.16498,1.91581,-1.13132,1.89259
2.40134,-1.16502,1.91576,-1.13124,1.89254
2.40137,-1.16506,1.9157,-1.13116,1.89248
2.4014,-1.1651,1.91564,-1.13108,1.89243
2.40143,-1.16514,1.91559,-1.131,1.89238
2.40146,-1.16518,1.91553,-1.13092,1.89232
2.4015,-1.16521,1.91547,-1.13084,1.89227
2.40153,-1.16525,1.91541,-1.13076,1.89221
2.40156,-1.16529,1.91536,-1.13068,1.89216
2.40159,-1.16533,1.9153,-1.1306,1.8921
2.40162,-1.16537,1.91524,-1.13051,1.89204
2.40165,-1.16541,1.91518,-1.13043,1.89199
2.40168,-1.16545,1.91513,-1.13034,1.89193
2.40172,-1.16548,1.91507,-1.13026,1.89188
2.40175,-1.16552,1.91501,-1.13017,1.89182
2.40178,-1.16556,1.91495,-1.13009,1.89177
2.40181,-1.1656,1.91489,-1.13,1.89171
2.40184,-1.16564,1.91483,-1.12992,1.89165
2.40187,-1.16567,1.91478,-1.12983,1.8916
2.4019,-1.16571,1.91472,-1.12974,1.89154
2.40194,-1.16575,1.91466,-1.12965,1.89148
2.40197,-1.16579,1.9146,-1.12956,1.89143
2.402,-1.16582,1.91454,-1.12947,1.89137
2.40203,-1.16586,1.91448,-1.12938,1.89131
2.40206,-1.1659,1.91442,-1.12929,1.89125
2.40209,-1.16594,1.91436,-1.1292,1.8912
2.40212,-1.16597,1.9143,-1.12911,1.89114
2.40216,-1.16601,1.91424,-1.12902,1.89108
2.40219,-1.16605,1.91419,-1.12893,1.89102
2.40222,-1.16609,1.91413,-1.12883,1.89097
2.40225,-1.16612,1.91407,-1.12874,1.89091
2.40228,-1.16616,1.91401,-1.12865,1.89085
2.40231,-1.1662,1.91395,-1.12855,1.89079
2.40234,-1.16623,1.91389,-1.12846,1.89073
2.40238,-1.16627,1.91383,-1.12836,1.89067
2.40241,-1.16631,1.91376,-1.12827,1.89062
2.40244,-1.16634,1.9137,-1.12817,1.89056
2.40247,-1.16638,1.91364,-1.12807,1.8905
2.4025,-1.16642,1.91358,-1.12797,1.89044
2.40253,-1.16645,1.91352,-1.12788,1.89038
2.40256,-1.16649,1.91346,-1.12778,1.89032
2.4026,-1.16653,1.9134,-1.12768,1.89026
2.40263,-1.16656,1.91334,-1.12758,1.8902
2.40266,-1.1666,1.91328,-1.12748,1.89014
2.40269,-1.16664,1.91322,-1.12738,1.89008
2.40272,-1.16667,1.91316,-1.12727,1.89002
2.40275,-1.16671,1.91309,-1.12717,1.88996
2.40278,-1.16674,1.91303,-1.12707,1.8899
2.40282,-1.16678,1.91297,-1.12697,1.88984
2.40285,-1.16682,1.91291,-1.12686,1.88978
2.40288,-1.16685,1.91285,-1.12676,1.88972
2.40291,-1.16689,1.91278,-1.12665,1.88966
2.40294,-1.16692,1.91272,-1.12655,1.8896
2.40297,-1.16696,1.91266,-1.12644,1.88954
2.403,-1.16699,1.9126,-1.12634,1.88948
2.40304,-1.16703,1.91253,-1.12623,1.88942
2.40307,-1.16707,1.91247,-1.12612,1.88936
2.4031,-1.1671,1.91241,-1.12601,1.8893
2.40313,-1.16714,1.91235,-1.12591,1.88924
2.40316,-1.16717,1.91228,-1.1258,1.88918
2.40319,-1.16721,1.91222,-1.12569,1.88912
2.40322,-1.16724,1.91216,-1.12558,1.88905
2.40326,-1.16728,1.91209,-1.12546,1.88899
2.40329,-1.16731,1.91203,-1.12535,1.88893
2.40332,-1.16735,1.91197,-1.12524,1.88887
2.40335,-1.16738,1.9119,-1.12513,1.88881
2.40338,-1.16742,1.91184,-1.12502,1.88875
2.40341,-1.16745,1.91178,-1.1249,1.88869
2.40344,-1.16749,1.91171,-1.12479,1.88862
2.40348,-1.16752,1.91165,-1.12467,1.88856
2.40351,-1.16755,1.91158,-1.12456,1.8885
2.40354,-1.16759,1.91152,-1.12444,1.88844
2.40357,-1.16762,1.91145,-1.12432,1.88837
2.4036,-1.16766,1.91139,-1.12421,1.88831
2.40363,-1.16769,1.91133,-1.12409,1.88825
2.40366,-1.16773,1.91126,-1.12397,1.88819
2.4037,-1.16776,1.9112,-1.12385,1.88812
2.40373,-1.16779,1.91113,-1.12373,1.88806
2.40376,-1.16783,1.91107,-1.12361,1.888
2.40379,-1.16786,1.911,-1.12349,1.88794
2.40382,-1.1679,1.91094,-1.12337,1.88787
2.40385,-1.16793,1.91087,-1.12325,1.88781
2.40388,-1.16796,1.91081,-1.12313,1.88775
2.40392,-1.168,1.91074,-1.123,1.88768
2.40395,-1.16803,1.91067,-1.12288,1.88762
2.40398,-1.16806,1.91061,-1.12276,1.88756
2.40401,-1.1681,1.91054,-1.12263,1.88749
2.40404,-1.16813,1.91048,-1.12251,1.88743
2.40407,-1.16816,1.91041,-1.12238,1.88737
2.4041,-1.1682,1.91034,-1.12225,1.8873
2.40414,-1.16823,1.91028,-1.12213,1.88724
2.40417,-1.16826,1.91021,-1.122,1.88718
2.4042,-1.1683,1.91014,-1.12187,1.88711
2.40423,-1.16833,1.91008,-1.12174,1.88705
2.40426,-1.16836,1.91001,-1.12161,1.88699
2.40429,-1.1684,1.90994,-1.12148,1.88692
2.40432,-1.16843,1.90988,-1.12135,1.88686
2.40436,-1.16846,1.90981,-1.12122,1.88679
2.40439,-1.16849,1.90974,-1.12109,1.88673
2.40442,-1.16853,1.90968,-1.12095,1.88666
2.40445,-1.16856,1.90961,-1.12082,1.8866
2.40448,-1.16859,1.90954,-1.12069,1.88654
2.40451,-1.16862,1.90947,-1.12055,1.88647
2.40454,-1.16866,1.90941,-1.12042,1.88641
2.40458,-1.16869,1.90934,-1.12028,1.88634
2.40461,-1.16872,1.90927,-1.12015,1.88628
2.40464,-1.16875,1.9092,-1.12001,1.88621
2.40467,-1.16879,1.90913,-1.11987,1.88615
2.4047,-1.16882,1.90907,-1.11973,1.88608
2.40473,-1.16885,1.909,-1.11959,1.88602
2.40476,-1.16888,1.90893,-1.11946,1.88595
2.40479,-1.16891,1.90886,-1.11932,1.88589
2.40483,-1.16894,1.90879,-1.11917,1.88582
2.40486,-1.16898,1.90872,-1.11903,1.88576
2.40489,-1.16901,1.90865,-1.11889,1.88569
2.40492,-1.16904,1.90859,-1.11875,1.88563
2.40495,-1.16907,1.90852,-1.11861,1.88556
2.40498,-1.1691,1.90845,-1.11846,1.8855
2.40501,-1.16913,1.90838,-1.11832,1.88543
2.40505,-1.16917,1.90831,-1.11817,1.88537
2.40508,-1.1692,1.90824,-1.11803,1.8853
2.40511,-1.16923,1.90817,-1.11788,1.88524
2.40514,-1.16926,1.9081,-1.11773,1.88517
2.40517,-1.16929,1.90803,-1.11759,1.88511
2.4052,-1.16932,1.90796,-1.11744,1.88504
2.40523,-1.16935,1.90789,-1.11729,1.88497
2.40527,-1.16938,1.90782,-1.11714,1.88491
2.4053,-1.16941,1.90775,-1.11699,1.88484
2.40533,-1.16944,1.90768,-1.11684,1.88478
2.40536,-1.16947,1.90761,-1.11669,1.88471
2.40539,-1.1695,1.90754,-1.11654,1.88465
2.40542,-1.16954,1.90747,-1.11638,1.88458
2.40545,-1.16957,1.9074,-1.11623,1.88451
2.40549,-1.1696,1.90733,-1.11608,1.88445
2.40552,-1.16963,1.90725,-1.11592,1.88438
2.40555,-1.16966,1.90718,-1.11577,1.88432
2.40558,-1.16969,1.90711,-1.11561,1.88425
2.40561,-1.16972,1.90704,-1.11545,1.88418
2.40564,-1.16975,1.90697,-1.1153,1.88412
2.40567,-1.16978,1.9069,-1.11514,1.88405
2.40571,-1.16981,1.90683,-1.11498,1.88399
2.40574,-1.16984,1.90675,-1.11482,1.88392
2.40577,-1.16987,1.90668,-1.11466,1.88385
2.4058,-1.1699,1.90661,-1.1145,1.88379
2.40583,-1.16993,1.90654,-1.11434,1.88372
2.40586,-1.16996,1.90647,-1.11418,1.88365
2.40589,-1.16998,1.90639,-1.11402,1.88359
2.40593,-1.17001,1.90632,-1.11385,1.88352
2.40596,-1.17004,1.90625,-1.11369,1.88346
2.40599,-1.17007,1.90618,-1.11353,1.88339
2.40602,-1.1701,1.9061,-1.11336,1.88332
2.40605,-1.17013,1.90603,-1.11319,1.88326
2.40608,-1.17016,1.90596,-1.11303,1.88319
2.40611,-1.17019,1.90588,-1.11286,1.88312
2.40615,-1.17022,1.90581,-1.11269,1.88306
2.40618,-1.17025,1.90574,-1.11252,1.88299
2.40621,-1.17028,1.90567,-1.11236,1.88292
2.40624,-1.17031,1.90559,-1.11219,1.88286
2.40627,-1.17033,1.90552,-1.11202,1.88279
2.4063,-1.17036,1.90544,-1.11184,1.88272
2.40633,-1.17039,1.90537,-1.11167,1.88266
2.40637,-1.17042,1.9053,-1.1115,1.88259
2.4064,-1.17045,1.90522,-1.11133,1.88252
2.40643,-1.17048,1.90515,-1.11115,1.88246
2.40646,-1.1705,1.90507,-1.11098,1.88239
2.40649,-1.17053,1.905,-1.1108,1.88232
2.40652,-1.17056,1.90493,-1.11063,1.88226
2.40655,-1.17059,1.90485,-1.11045,1.88219
2.40659,-1.17062,1.90478,-1.11027,1.88212
2.40662,-1.17065,1.9047,-1.1101,1.88206
