x,y
-8.205807144326123,-1.762888236011118
-8.205336717101712,-1.7631847733068924
-8.204866166815513,-1.763481284041043
-8.204395494523377,-1.7637777682172966
-8.203924701279394,-1.764074225839448
-8.203453788135905,-1.764370656911362
-8.202982756143475,-1.7646670614369733
-8.202511606350926,-1.7649634394202902
-8.202040339805285,-1.765259790865388
-8.201568957551792,-1.7655561157764113
-8.201097460633914,-1.7658524141575753
-8.200625850093303,-1.7661486860131628
-8.200154126969826,-1.7664449313475274
-8.199682292301514,-1.7667411501650885
-8.199210347124609,-1.767037342470337
-8.198738292473509,-1.7673335082678288
-8.198266129380785,-1.767629647562189
-8.197793858877173,-1.7679257603581104
-8.19732148199156,-1.7682218466603519
-8.196848999750987,-1.768517906473741
-8.196376413180621,-1.7688139398031697
-8.195903723303788,-1.7691099466535998
-8.19543093114192,-1.7694059270300553
-8.194958037714574,-1.7697018809376288
-8.194485044039425,-1.7699978083814785
-8.194011951132255,-1.7702937093668265
-8.193538760006943,-1.7705895838989616
-8.193065471675459,-1.7708854319832372
-8.192592087147858,-1.771181253625071
-8.192118607432281,-1.7714770488299445
-8.191645033534934,-1.7717728176034042
-8.191171366460102,-1.7720685599510624
-8.190697607210106,-1.7723642758785916
-8.190223756785333,-1.772659965391729
-8.18974981618421,-1.7729556284962744
-8.18927578640321,-1.7732512651980932
-8.18880166843683,-1.7735468755031105
-8.188327463277577,-1.7738424594173137
-8.187853171916005,-1.774138016946754
-8.187378795340662,-1.7744335480975444
-8.18690433453809,-1.774729052875858
-8.186429790492845,-1.7750245312879307
-8.185955164187458,-1.7753199833400581
-8.185480456602455,-1.7756154090385985
-8.18500566871633,-1.7759108083899688
-8.184530801505545,-1.7762061814006471
-8.184055855944534,-1.7765015280771728
-8.183580833005665,-1.7767968484261416
-8.18310573365928,-1.777092142454213
-8.182630558873647,-1.7773874101681033
-8.182155309614968,-1.777682651574588
-8.181679986847378,-1.7779778666805024
-8.181204591532932,-1.7782730554927388
-8.180729124631593,-1.7785682180182496
-8.180253587101237,-1.778863354264043
-8.179777979897642,-1.7791584642371883
-8.179302303974469,-1.7794535479448086
-8.178826560283271,-1.779748605394086
-8.178350749773482,-1.7800436365922594
-8.177874873392412,-1.780338641546626
-8.177398932085218,-1.7806336202645356
-8.176922926794939,-1.7809285727533983
-8.176446858462457,-1.781223499020679
-8.17597072802649,-1.7815183990738968
-8.175494536423603,-1.7818132729206262
-8.175018284588191,-1.7821081205684992
-8.174541973452477,-1.7824029420252032
-8.174065603946485,-1.7826977372984751
-8.173589176998075,-1.7829925063961132
-8.173112693532886,-1.7832872493259635
-8.172636154474366,-1.7835819660959304
-8.172159560743754,-1.7838766567139703
-8.17168291326007,-1.7841713211880943
-8.171206212940099,-1.7844659595263632
-8.170729460698412,-1.7847605717368957
-8.170252657447334,-1.7850551578278582
-8.169775804096941,-1.7853497178074724
-8.169298901555068,-1.7856442516840128
-8.168821950727285,-1.7859387594658034
-8.168344952516895,-1.786233241161221
-8.167867907824931,-1.7865276967786936
-8.16739081755015,-1.7868221263267008
-8.166913682589016,-1.7871165298137726
-8.166436503835701,-1.7874109072484887
-8.165959282182087,-1.7877052586394817
-8.165482018517736,-1.7879995839954304
-8.165004713729905,-1.7882938833250677
-8.164527368703531,-1.7885881566371729
-8.164049984321217,-1.7888824039405764
-8.163572561463235,-1.7891766252441568
-8.163095101007523,-1.7894708205568426
-8.162617603829647,-1.7897649898876071
-8.16214007080285,-1.7900591332454774
-8.161662502797999,-1.7903532506395259
-8.161184900683587,-1.7906473420788727
-8.160707265325728,-1.7909414075726835
-8.16022959758817,-1.7912354471301752
-8.159751898332267,-1.7915294607606107
-8.15927416841696,-1.7918234484732967
-8.15879640869881,-1.79211741027759
-8.158318620031952,-1.7924113461828912
-8.157840803268114,-1.7927052561986494
