Type,X,Y
symmetry,-2.00266,-0.232671
symmetry,-2.70403,-0.679848
symmetry,-1.25116,0.246466
symmetry,-3.77694,-1.36391
symmetry,-2.82845,-0.759791
symmetry,-1.9279,-0.185405
symmetry,-2.03209,-0.251855
symmetry,-2.00256,-0.233022
symmetry,-2.70383,-0.680305
symmetry,-1.25117,0.246228
symmetry,-3.77651,-1.36448
symmetry,-2.82821,-0.760262
symmetry,-1.9278,-0.185738
symmetry,-2.03192,-0.252173
symmetry,-2.00246,-0.233373
symmetry,-2.70359,-0.68074
symmetry,-1.25119,0.24599
symmetry,-3.77608,-1.36507
symmetry,-2.82798,-0.760733
symmetry,-1.9277,-0.18607
symmetry,-2.03176,-0.252492
symmetry,-2.00231,-0.233693
symmetry,-2.70338,-0.681196
symmetry,-1.25113,0.245794
symmetry,-3.77565,-1.36564
symmetry,-2.82775,-0.761203
symmetry,-1.9276,-0.186403
symmetry,-2.0316,-0.25281
symmetry,-2.00221,-0.234044
symmetry,-2.70317,-0.681653
symmetry,-1.25115,0.245556
symmetry,-3.77521,-1.36622
symmetry,-2.82751,-0.761674
symmetry,-1.9275,-0.186735
symmetry,-2.03143,-0.253129
symmetry,-2.00211,-0.234395
symmetry,-2.70296,-0.682109
symmetry,-1.25116,0.245318
symmetry,-3.77477,-1.36679
symmetry,-2.82728,-0.762145
symmetry,-1.9274,-0.187068
symmetry,-2.03127,-0.253447
symmetry,-2.00201,-0.234746
symmetry,-2.70276,-0.682565
symmetry,-1.25118,0.24508
symmetry,-3.77434,-1.36737
symmetry,-2.82705,-0.762615
symmetry,-1.9273,-0.1874
symmetry,-2.03111,-0.253765
symmetry,-2.00186,-0.235065
symmetry,-2.70251,-0.683
symmetry,-1.25112,0.244884
symmetry,-3.7739,-1.36795
symmetry,-2.82681,-0.763086
symmetry,-1.9272,-0.187733
symmetry,-2.03094,-0.254083
symmetry,-2.00176,-0.235416
symmetry,-2.70231,-0.683456
symmetry,-1.25114,0.244646
symmetry,-3.77347,-1.36852
symmetry,-2.82658,-0.763556
symmetry,-1.9271,-0.188065
symmetry,-2.03078,-0.254402
symmetry,-2.00166,-0.235767
symmetry,-2.7021,-0.683912
symmetry,-1.25115,0.244408
symmetry,-3.77305,-1.36911
symmetry,-2.82635,-0.764026
symmetry,-1.927,-0.188397
symmetry,-2.03062,-0.25472
symmetry,-2.00155,-0.236118
symmetry,-2.70189,-0.684368
symmetry,-1.25116,0.24417
symmetry,-3.77261,-1.36969
symmetry,-2.82611,-0.764497
symmetry,-1.9269,-0.18873
symmetry,-2.03045,-0.255038
symmetry,-2.00145,-0.236469
symmetry,-2.70165,-0.684803
symmetry,-1.25118,0.243931
symmetry,-3.77218,-1.37026
symmetry,-2.82588,-0.764967
symmetry,-1.92679,-0.189062
symmetry,-2.03029,-0.255356
symmetry,-2.0013,-0.236788
symmetry,-2.70144,-0.685259
symmetry,-1.25113,0.243736
symmetry,-3.77175,-1.37084
symmetry,-2.82564,-0.765437
symmetry,-1.92669,-0.189394
symmetry,-2.03013,-0.255674
symmetry,-2.0012,-0.237139
symmetry,-2.70123,-0.685715
symmetry,-1.25114,0.243498
symmetry,-3.77131,-1.37142
symmetry,-2.82541,-0.765907
symmetry,-1.92659,-0.189727
symmetry,-2.02996,-0.255992
symmetry,-2.0011,-0.237489
symmetry,-2.70102,-0.68617
symmetry,-1.25115,0.24326
symmetry,-3.77088,-1.37199
symmetry,-2.82518,-0.766377
symmetry,-1.92649,-0.190059
symmetry,-2.0298,-0.25631
symmetry,-2.001,-0.23784
symmetry,-2.70082,-0.686626
symmetry,-1.25117,0.243021
symmetry,-3.77045,-1.37257
symmetry,-2.82494,-0.766847
symmetry,-1.92639,-0.190391
symmetry,-2.02964,-0.256627
symmetry,-2.00085,-0.238159
symmetry,-2.70057,-0.687061
symmetry,-1.25111,0.242826
symmetry,-3.77003,-1.37316
symmetry,-2.82471,-0.767317
symmetry,-1.92629,-0.190723
symmetry,-2.02947,-0.256945
symmetry,-2.00075,-0.23851
symmetry,-2.70037,-0.687516
symmetry,-1.25113,0.242588
symmetry,-3.76959,-1.37373
symmetry,-2.82447,-0.767787
symmetry,-1.92619,-0.191056
symmetry,-2.02931,-0.257263
symmetry,-2.00065,-0.23886
symmetry,-2.70016,-0.687972
symmetry,-1.25114,0.24235
symmetry,-3.76916,-1.37431
symmetry,-2.82424,-0.768257
symmetry,-1.92609,-0.191388
symmetry,-2.02914,-0.257581
symmetry,-2.00054,-0.239211
symmetry,-2.69995,-0.688427
symmetry,-1.25115,0.242112
symmetry,-3.76873,-1.37489
symmetry,-2.824,-0.768727
