x,y
-4.273293733568274,-1.4831503138758046
-4.27319332909241,-1.4833119650804276
-4.273092924616547,-1.4834736162850504
-4.272992520140683,-1.4836352674896733
-4.272892115664819,-1.483796918694296
-4.272791711188955,-1.483958569898919
-4.272691306713091,-1.4841202211035418
-4.272590902237227,-1.4842818723081648
-4.272490497761363,-1.4844435235127875
-4.272390093285499,-1.4846051747174105
-4.272289688809636,-1.4847668259220332
-4.272189284333772,-1.4849284771266562
-4.2720888798579075,-1.485090128331279
-4.271988475382044,-1.485251779535902
-4.27188807090618,-1.4854134307405247
-4.271787666430316,-1.4855750819451476
-4.271687261954452,-1.4857367331497704
-4.271586857478589,-1.4858983843543934
-4.271486453002725,-1.4860600355590161
-4.27138604852686,-1.486221686763639
-4.271285644050996,-1.4863833379682618
-4.271185239575133,-1.4865449891728848
-4.271084835099269,-1.4867066403775075
-4.270984430623405,-1.4868682915821303
-4.270884026147542,-1.4870299427867533
-4.2707836216716775,-1.487191593991376
-4.270683217195813,-1.487353245195999
-4.270582812719949,-1.4875148964006217
-4.270482408244086,-1.4876765476052447
-4.270382003768222,-1.4878381988098675
-4.270281599292358,-1.4879998500144904
-4.270181194816494,-1.4881615012191132
-4.27008079034063,-1.4883231524237361
-4.269980385864766,-1.4884848036283589
-4.269879981388902,-1.4886464548329819
-4.269779576913038,-1.4888081060376046
-4.269679172437175,-1.4889697572422276
-4.269578767961311,-1.4891314084468503
-4.2694783634854465,-1.4892930596514733
-4.269377959009583,-1.489454710856096
-4.269277554533719,-1.489616362060719
-4.269177150057855,-1.4897780132653418
-4.269076745581991,-1.4899396644699647
-4.268976341106128,-1.4901013156745875
-4.2688759366302635,-1.4902629668792104
-4.268775532154399,-1.4904246180838332
-4.268675127678535,-1.4905862692884562
-4.268574723202672,-1.490747920493079
-4.268474318726808,-1.4909095716977019
-4.268373914250944,-1.4910712229023246
-4.268273509775081,-1.4912328741069474
-4.2681731052992165,-1.4913945253115704
-4.268072700823352,-1.4915561765161933
-4.267972296347488,-1.491717827720816
-4.267871891871625,-1.4918794789254388
-4.267771487395761,-1.4920411301300618
-4.267671082919897,-1.4922027813346845
-4.267570678444033,-1.4923644325393075
-4.267470273968169,-1.4925260837439303
-4.267369869492305,-1.4926877349485532
-4.267269465016441,-1.492849386153176
-4.267169060540578,-1.493011037357799
-4.267068656064714,-1.4931726885624217
-4.26696825158885,-1.4933343397670447
-4.2668678471129855,-1.4934959909716674
-4.266767442637122,-1.4936576421762904
-4.266667038161258,-1.4938192933809131
-4.266566633685394,-1.493980944585536
-4.26646622920953,-1.4941425957901588
-4.266365824733667,-1.4943042469947818
-4.2662654202578025,-1.4944658981994046
-4.266165015781938,-1.4946275494040275
-4.266064611306075,-1.4947892006086503
-4.265964206830211,-1.4949508518132733
-4.265863802354347,-1.495112503017896
-4.265763397878483,-1.495274154222519
-4.26566299340262,-1.4954358054271417
-4.265562588926755,-1.4955974566317647
-4.265462184450891,-1.4957591078363874
-4.265361779975027,-1.4959207590410104
-4.265261375499164,-1.4960824102456332
-4.2651609710233,-1.496244061450256
-4.265060566547436,-1.4964057126548789
-4.2649601620715725,-1.4965673638595016
-4.264859757595708,-1.4967290150641246
-4.264759353119844,-1.4968906662687473
-4.26465894864398,-1.4970523174733703
-4.264558544168117,-1.497213968677993
-4.264458139692253,-1.497375619882616
-4.264357735216389,-1.4975372710872388
-4.2642573307405245,-1.4976989222918617
-4.264156926264661,-1.4978605734964845
-4.264056521788797,-1.4980222247011075
-4.263956117312933,-1.4981838759057302
-4.263855712837069,-1.4983455271103532
-4.263755308361206,-1.498507178314976
-4.2636549038853415,-1.498668829519599
-4.263554499409477,-1.4988304807242216
-4.263454094933614,-1.4989921319288446
-4.26335369045775,-1.4991537831334674
-4.263253285981886,-1.4993154343380903
-4.263152881506022,-1.499477085542713
-4.2630524770301585,-1.499638736747336
-4.262952072554294,-1.4998003879519588
-4.26285166807843,-1.4999620391565818
-4.262751263602566,-1.5001236903612045
-4.262650859126703,-1.5002853415658275
-4.262550454650839,-1.5004469927704502
-4.262450050174975,-1.500608643975073
-4.2623496456991115,-1.500770295179696
-4.262249241223247,-1.5009319463843187
-4.262148836747383,-1.5010935975889417
-4.262048432271519,-1.5012552487935644
-4.261948027795656,-1.5014168999981874
-4.261847623319792,-1.5015785512028101
-4.261747218843928,-1.5017402024074331
-4.2616468143680635,-1.5019018536120559
-4.2615464098922,-1.5020635048166788
-4.261446005416336,-1.5022251560213016
-4.261345600940472,-1.5023868072259245
-4.261245196464609,-1.5025484584305473
-4.261144791988745,-1.5027101096351703
-4.2610443875128805,-1.502871760839793
-4.260943983037016,-1.503033412044416
-4.260843578561153,-1.5031950632490387
-4.260743174085289,-1.5033567144536617
-4.260642769609425,-1.5035183656582845
-4.260542365133561,-1.5036800168629074
-4.2604419606576975,-1.5038416680675302
-4.260341556181833,-1.5040033192721531
-4.260241151705969,-1.5041649704767759
-4.260140747230106,-1.5043266216813989
-4.260040342754242,-1.5044882728860216
-4.259939938278378,-1.5046499240906446
-4.259839533802514,-1.5048115752952673
-4.25973912932665,-1.50497322649989
-4.259638724850786,-1.505134877704513
